2.9802322E-8,8.940697E-8,7.4505806E-8
1.1102230246251565E-16,0.0,0.0
0.0,2.9802322E-8,0.0
0.0,1.5543122344752192E-15,2.220446049250313E-16
0.0,5.9604645E-8,0.0
8.881784197001252E-16,1.1102230246251565E-15,0.0
0.0,1.1920929E-7,0.0
2.220446049250313E-16,0.9598070460351917,1.6653345369377348E-16
5.9604645E-8,1.7881393E-7,1.1920929E-7
1.1102230246251565E-16,2.220446049250313E-16,1.1102230246251565E-16
2.3841858E-7,5.722046E-6,0.0
2.220446049250313E-16,0.0,2.220446049250313E-16
2.9802322E-8,4.9159527,5.9604645E-8
0.0,1.4432899320127035E-15,0.0
0.0,1.7881393E-7,1.1920929E-7
0.0,0.0,1.1102230246251565E-16
5.9604645E-8,0.0,5.9604645E-8
0.0,1.1102230246251565E-16,4.440892098500626E-16
5.9604645E-8,1.7881393E-7,0.0
5.551115123125783E-17,7.771561172376096E-16,2.220446049250313E-16
2.9802322E-8,1.1920929E-7,5.9604645E-8
0.0,3.552713678800501E-14,0.0
0.0,2.0861626E-7,0.0
1.1102230246251565E-16,1.7763568394002505E-15,1.1102230246251565E-16
7.4505806E-9,24.74249,0.0
2.220446049250313E-16,1.2212453270876722E-15,0.0
0.0,16.609667,0.0
8.881784197001252E-16,0.3626500527902017,2.6645352591003757E-15
0.0,1.5782204,3.5762787E-7
4.440892098500626E-16,1.3877787807814457E-15,2.220446049250313E-16
0.0,10.331782,0.0
0.0,4.440892098500626E-16,2.220446049250313E-16
0.0,3.504753E-5,0.0
0.0,3.3306690738754696E-16,0.0
0.0,4.408635,5.9604645E-8
3.3306690738754696E-16,1.1102230246251565E-16,0.0
2.3841858E-7,1.1920929E-7,0.0
4.440892098500626E-16,0.8942894008892184,0.0
8.940697E-8,0.0,1.7881393E-7
0.0,1.1102230246251565E-16,0.0
0.0,7.1525574E-7,3.5762787E-7
0.0,3.885780586188048E-16,0.0
0.0,1.5977378,0.0
2.220446049250313E-16,1.1102230246251565E-16,1.1102230246251565E-16
4.172325E-7,4.4703484E-8,0.0
0.0,8.881784197001252E-16,1.1102230246251565E-16
0.0,4.4605856,7.4505806E-8
0.0,4.107825191113079E-15,2.220446049250313E-16
1.1920929E-7,0.0,2.9802322E-8
1.7763568394002505E-15,1.6653345369377348E-16,2.220446049250313E-15
5.9604645E-8,14.596285,5.9604645E-8
5.551115123125783E-17,2.220446049250313E-16,0.0
5.9604645E-8,3.7496767,1.7881393E-7
0.0,5.551115123125783E-17,0.0
1.1920929E-7,1.1920929E-7,5.9604645E-8
3.885780586188048E-16,1.0658141036401503E-14,5.551115123125783E-17
0.0,2.3841858E-7,0.0
1.1102230246251565E-16,2.220446049250313E-16,2.7755575615628914E-16
0.0,2.130621,2.861023E-6
9.71445146547012E-17,0.0,4.163336342344337E-17
0.0,0.014568061,5.9604645E-8
3.3306690738754696E-16,6.661338147750939E-16,2.220446049250313E-16
0.0,5.9604645E-8,2.3841858E-7
5.551115123125783E-17,0.0,0.0
0.0,279.63052,0.0
5.551115123125783E-17,0.4890268791236224,1.1102230246251565E-16
7.1525574E-7,2.7120113E-6,0.0
0.0,0.0,0.0
5.9604645E-8,1.1324883E-6,0.0
0.0,3.6637359812630166E-15,3.3306690738754696E-16
1.4901161E-8,2.3841858E-7,1.3411045E-7
2.220446049250313E-16,2.220446049250313E-16,0.0
2.3841858E-7,1.1920929E-7,0.0
6.661338147750939E-16,5.858663119689324,0.0
1.1920929E-7,2.771616E-6,2.9802322E-8
0.0,6.661338147750939E-16,0.0
5.9604645E-8,1.2101531,5.9604645E-8
1.1102230246251565E-16,3.9968028886505635E-15,3.3306690738754696E-16
5.9604645E-8,3.2782555E-6,0.0
0.0,2.7755575615628914E-14,8.326672684688674E-17
0.0,2.9802322E-7,0.0
2.220446049250313E-16,0.0,2.220446049250313E-16
5.9604645E-8,9.894371E-6,5.9604645E-8
0.0,0.0,0.0
0.0,0.9934999,0.0
1.1102230246251565E-16,15.217679965278453,1.1102230246251565E-16
5.9604645E-8,4.053116E-6,5.9604645E-8
0.0,0.9687692103635801,0.0
0.0,0.31690457,0.0
5.551115123125783E-16,1.406867360905184,0.0
